fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-06-08 08:10:00,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0
2015-06-08 08:20:00,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0
2015-06-08 08:30:00,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0
2015-06-08 08:40:00,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0
2015-06-08 08:50:00,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0
2015-06-08 09:00:00,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0
2015-06-08 09:10:00,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0
2015-06-08 09:20:00,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0
2015-06-08 09:30:00,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0
2015-06-08 09:40:00,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0
2015-06-08 09:50:00,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0
2015-06-08 10:00:00,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0
2015-06-08 10:10:00,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0
2015-06-08 10:20:00,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0
2015-06-08 10:30:00,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0
2015-06-08 10:40:00,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0
2015-06-08 10:50:00,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0
2015-06-08 11:00:00,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0,33997.0,34080.0,34287.0,34218.0,34417.0,34682.0,34316.0,34426.0,34494.0,34707.0,34615.0,34489.0,34017.0,33719.0,33699.0,33693.0,33636.0,33328.0
